T.ID,GP.Vol,NP.Vol,Wat.Vol,GT.Vol,NT.Vol,Prd.Lvl,Wat.Lvl,Ullage,Avg.Tmp,Prd.Wgt,Prd.Dens,
07,   6885,   6771,      0,   6885,   6771, 130.00,   0.07,   3185, 33.53,    nan,    745,
08,   7066,   6962,      0,   7066,   6962, 133.85,  -0.18,   3004, 32.06,    nan,    745,
[2017/08/01 16:59:00] 

 01,   9975,   9861,      0,   9975,   9861,  98.51,  -0.37,  10450, 33.17,    nan,    826,
02,   7442,   7336,      0,   7442,   7336, 141.91,  -0.36,   2628, 31.71,    nan,    745,
03,   5131,   5047,      0,   5131,   5047, 102.56,  -0.31,   4939, 33.43,    nan,    745,
04,   2777,   2732,      0,   2777,   2732,  67.79,  -0.48,   7293, 33.07,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.40,   7269, 33.85,    nan,    826,
06,   7441,   7352,      0,   7441,   7352,  78.86,  -0.18,  12984, 33.65,    nan,    826,
07,   6876,   6763,      0,   6876,   6763, 129.85,   0.07,   3194, 33.54,    nan,    745,
08,   7065,   6961,      0,   7065,   6961, 133.85,  -0.18,   3005, 32.06,    nan,    745,
[2017/08/01 17:00:00] 

 01,   9975,   9861,      0,   9975,   9861,  98.51,  -0.37,  10450, 33.17,    nan,    826,
02,   7442,   7336,      0,   7442,   7336, 141.91,  -0.36,   2628, 31.71,    nan,    745,
03,   5130,   5047,      0,   5130,   5047, 102.56,  -0.32,   4940, 33.43,    nan,    745,
04,   2777,   2733,      0,   2777,   2733,  67.79,  -0.48,   7293, 33.07,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.41,   7269, 33.85,    nan,    826,
06,   7441,   7352,      0,   7441,   7352,  78.86,  -0.18,  12984, 33.65,    nan,    826,
07,   6866,   6753,      0,   6866,   6753, 129.69,   0.07,   3204, 33.54,    nan,    745,
08,   7065,   6961,      0,   7065,   6961, 133.84,  -0.18,   3005, 32.06,    nan,    745,
[2017/08/01 17:01:00] 

 01,   9966,   9851,      0,   9966,   9851,  98.44,  -0.37,  10459, 33.17,    nan,    826,
02,   7442,   7336,      0,   7442,   7336, 141.91,  -0.36,   2628, 31.74,    nan,    745,
03,   5131,   5047,      0,   5131,   5047, 102.56,  -0.31,   4939, 33.43,    nan,    745,
04,   2778,   2733,      0,   2778,   2733,  67.81,  -0.49,   7292, 33.07,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.41,   7269, 33.85,    nan,    826,
06,   7442,   7353,      0,   7442,   7353,  78.86,  -0.17,  12983, 33.65,    nan,    826,
07,   6866,   6753,      0,   6866,   6753, 129.69,   0.07,   3204, 33.54,    nan,    745,
08,   7063,   6959,      0,   7063,   6959, 133.81,  -0.18,   3007, 32.06,    nan,    745,
[2017/08/01 17:02:00] 

 01,   9955,   9841,      0,   9955,   9841,  98.36,  -0.37,  10470, 33.17,    nan,    826,
02,   7442,   7336,      0,   7442,   7336, 141.91,  -0.36,   2628, 31.74,    nan,    745,
03,   5131,   5047,      0,   5131,   5047, 102.57,  -0.31,   4939, 33.43,    nan,    745,
04,   2777,   2732,      0,   2777,   2732,  67.79,  -0.48,   7293, 33.08,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.40,   7269, 33.85,    nan,    826,
06,   7442,   7353,      0,   7442,   7353,  78.86,  -0.17,  12983, 33.65,    nan,    826,
07,   6844,   6731,      0,   6844,   6732, 129.33,   0.07,   3226, 33.54,    nan,    745,
08,   7046,   6943,      0,   7046,   6943, 133.54,  -0.18,   3024, 32.06,    nan,    745,
[2017/08/01 17:03:00] 

 01,   9945,   9831,      0,   9945,   9831,  98.28,  -0.36,  10480, 33.17,    nan,    826,
02,   7417,   7311,      0,   7417,   7311, 141.49,  -0.36,   2653, 31.74,    nan,    745,
03,   5131,   5047,      0,   5131,   5047, 102.56,  -0.31,   4939, 33.43,    nan,    745,
04,   2776,   2732,      0,   2776,   2732,  67.78,  -0.48,   7294, 33.08,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.40,   7269, 33.85,    nan,    826,
06,   7426,   7338,      0,   7426,   7338,  78.74,  -0.17,  12999, 33.65,    nan,    826,
07,   6831,   6718,      0,   6831,   6719, 129.11,   0.07,   3239, 33.54,    nan,    745,
08,   7040,   6937,      0,   7040,   6937, 133.44,  -0.18,   3030, 32.02,    nan,    745,
[2017/08/01 17:04:00] 

 01,   9916,   9802,      0,   9916,   9802,  98.05,  -0.37,  10509, 33.17,    nan,    826,
02,   7417,   7311,      0,   7417,   7311, 141.49,  -0.36,   2653, 31.74,    nan,    745,
03,   5131,   5047,      0,   5131,   5047, 102.56,  -0.31,   4939, 33.43,    nan,    745,
04,   2777,   2733,      0,   2777,   2733,  67.79,  -0.47,   7293, 33.08,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.41,   7269, 33.85,    nan,    826,
06,   7421,   7333,      0,   7421,   7333,  78.70,  -0.17,  13004, 33.65,    nan,    826,
07,   6829,   6716,      0,   6829,   6717, 129.08,   0.07,   3241, 33.55,    nan,    745,
08,   7040,   6937,      0,   7040,   6937, 133.44,  -0.18,   3030, 32.07,    nan,    745,
[2017/08/01 17:05:00] 

 01,   9915,   9801,      0,   9915,   9801,  98.05,  -0.37,  10510, 33.17,    nan,    826,
02,   7417,   7311,      0,   7417,   7311, 141.49,  -0.36,   2653, 31.74,    nan,    745,
03,   5130,   5046,      0,   5130,   5046, 102.56,  -0.32,   4940, 33.43,    nan,    745,
04,   2778,   2733,      0,   2778,   2733,  67.81,  -0.48,   7292, 33.08,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.41,   7269, 33.85,    nan,    826,
06,   7421,   7333,      0,   7421,   7333,  78.70,  -0.16,  13004, 33.65,    nan,    826,
07,   6829,   6716,      0,   6829,   6716, 129.07,   0.07,   3241, 33.55,    nan,    745,
08,   7040,   6937,      0,   7040,   6937, 133.44,  -0.18,   3030, 32.07,    nan,    745,
[2017/08/01 17:06:00] 

 01,   9916,   9802,      0,   9916,   9802,  98.05,  -0.37,  10509, 33.17,    nan,    826,
02,   7417,   7311,      0,   7417,   7311, 141.49,  -0.36,   2653, 31.75,    nan,    745,
03,   5131,   5047,      0,   5131,   5047, 102.56,  -0.31,   4939, 33.43,    nan,    745,
04,   2777,   2733,      0,   2777,   2733,  67.79,  -0.48,   7293, 33.08,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.41,   7269, 33.85,    nan,    826,
06,   7420,   7332,      0,   7420,   7332,  78.70,  -0.17,  13005, 33.65,    nan,    826,
07,   6829,   6716,      0,   6829,   6716, 129.07,   0.07,   3241, 33.55,    nan,    745,
08,   7040,   6937,      0,   7040,   6937, 133.44,  -0.18,   3030, 32.07,    nan,    745,
[2017/08/01 17:07:00] 

 01,   9915,   9801,      0,   9915,   9801,  98.05,  -0.37,  10510, 33.17,    nan,    826,
02,   7390,   7284,      0,   7390,   7284, 141.04,  -0.37,   2680, 31.75,    nan,    745,
03,   5131,   5047,      0,   5131,   5047, 102.56,  -0.31,   4939, 33.43,    nan,    745,
04,   2776,   2732,      0,   2776,   2732,  67.78,  -0.48,   7294, 33.08,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.40,   7269, 33.85,    nan,    826,
06,   7423,   7335,      0,   7423,   7335,  78.72,  -0.17,  13002, 33.65,    nan,    826,
07,   6827,   6714,      0,   6827,   6714, 129.04,   0.07,   3243, 33.55,    nan,    745,
08,   7032,   6929,      0,   7032,   6929, 133.32,  -0.18,   3038, 32.03,    nan,    745,
[2017/08/01 17:08:00] 

 01,   9915,   9801,      0,   9915,   9801,  98.05,  -0.37,  10510, 33.17,    nan,    826,
02,   7387,   7282,      0,   7387,   7282, 141.00,  -0.37,   2683, 31.75,    nan,    745,
03,   5130,   5046,      0,   5130,   5046, 102.56,  -0.31,   4940, 33.43,    nan,    745,
04,   2777,   2733,      0,   2777,   2733,  67.79,  -0.47,   7293, 33.08,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.40,   7269, 33.85,    nan,    826,
06,   7409,   7321,      0,   7409,   7321,  78.61,  -0.16,  13016, 33.65,    nan,    826,
07,   6828,   6715,      0,   6828,   6715, 129.05,   0.07,   3242, 33.55,    nan,    745,
08,   6999,   6897,      0,   6999,   6897, 132.79,  -0.19,   3071, 32.07,    nan,    745,
[2017/08/01 17:09:00] 

 01,   9915,   9801,      0,   9915,   9801,  98.05,  -0.37,  10510, 33.17,    nan,    826,
02,   7388,   7282,      0,   7388,   7282, 141.01,  -0.37,   2682, 31.75,    nan,    745,
03,   5131,   5047,      0,   5131,   5047, 102.56,  -0.32,   4939, 33.43,    nan,    745,
04,   2776,   2732,      0,   2776,   2732,  67.79,  -0.48,   7294, 33.08,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.40,   7269, 33.85,    nan,    826,
06,   7405,   7317,      0,   7405,   7317,  78.58,  -0.17,  13020, 33.65,    nan,    826,
07,   6824,   6711,      0,   6824,   6712, 129.00,   0.07,   3246, 33.56,    nan,    745,
08,   6999,   6896,      0,   6999,   6896, 132.79,  -0.19,   3071, 32.07,    nan,    745,
[2017/08/01 17:10:00] 

 01,   9915,   9802,      0,   9915,   9802,  98.05,  -0.37,  10510, 33.17,    nan,    826,
02,   7379,   7274,      0,   7379,   7274, 140.87,  -0.37,   2691, 31.75,    nan,    745,
03,   5131,   5047,      0,   5131,   5047, 102.56,  -0.31,   4939, 33.43,    nan,    745,
04,   2776,   2732,      0,   2776,   2732,  67.78,  -0.48,   7294, 33.08,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.40,   7269, 33.85,    nan,    826,
06,   7406,   7318,      0,   7406,   7318,  78.59,  -0.17,  13019, 33.65,    nan,    826,
07,   6817,   6705,      0,   6817,   6705, 128.89,   0.08,   3253, 33.56,    nan,    745,
08,   6999,   6897,      0,   6999,   6897, 132.79,  -0.19,   3071, 32.08,    nan,    745,
[2017/08/01 17:11:00] 

 01,   9915,   9802,      0,   9915,   9802,  98.05,  -0.37,  10510, 33.18,    nan,    826,
02,   7367,   7261,      0,   7367,   7261, 140.66,  -0.36,   2703, 31.75,    nan,    745,
03,   5130,   5046,      0,   5130,   5046, 102.55,  -0.32,   4940, 33.43,    nan,    745,
04,   2775,   2731,      0,   2775,   2731,  67.77,  -0.48,   7295, 33.08,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.40,   7269, 33.85,    nan,    826,
06,   7405,   7317,      0,   7405,   7317,  78.58,  -0.18,  13020, 33.65,    nan,    826,
07,   6817,   6704,      0,   6817,   6704, 128.88,   0.07,   3253, 33.56,    nan,    745,
08,   6999,   6896,      0,   6999,   6896, 132.78,  -0.18,   3071, 32.08,    nan,    745,
[2017/08/01 17:12:00] 

 01,   9915,   9801,      0,   9915,   9801,  98.05,  -0.37,  10510, 33.17,    nan,    826,
02,   7354,   7249,      0,   7354,   7249, 140.46,  -0.37,   2716, 31.75,    nan,    745,
03,   5131,   5047,      0,   5131,   5047, 102.56,  -0.31,   4939, 33.43,    nan,    745,
04,   2777,   2732,      0,   2777,   2732,  67.79,  -0.48,   7293, 33.08,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.40,   7269, 33.85,    nan,    826,
06,   7406,   7318,      0,   7406,   7318,  78.58,  -0.17,  13019, 33.65,    nan,    826,
07,   6815,   6702,      0,   6815,   6703, 128.85,   0.08,   3255, 33.56,    nan,    745,
08,   6997,   6894,      0,   6997,   6894, 132.75,  -0.18,   3073, 32.08,    nan,    745,
[2017/08/01 17:13:00] 

 01,   9915,   9802,      0,   9915,   9802,  98.05,  -0.37,  10510, 33.17,    nan,    826,
02,   7337,   7232,      0,   7337,   7232, 140.18,  -0.37,   2733, 31.75,    nan,    745,
03,   5131,   5047,      0,   5131,   5047, 102.56,  -0.31,   4939, 33.43,    nan,    745,
04,   2777,   2732,      0,   2777,   2732,  67.79,  -0.49,   7293, 33.08,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.41,   7269, 33.85,    nan,    826,
06,   7406,   7318,      0,   7406,   7318,  78.59,  -0.16,  13019, 33.65,    nan,    826,
07,   6815,   6702,      0,   6815,   6702, 128.84,   0.08,   3255, 33.56,    nan,    745,
08,   6997,   6894,      0,   6997,   6894, 132.75,  -0.19,   3073, 32.08,    nan,    745,
[2017/08/01 17:14:00] 

 01,   9894,   9780,      0,   9894,   9780,  97.89,  -0.37,  10531, 33.17,    nan,    826,
02,   7337,   7232,      0,   7337,   7232, 140.18,  -0.37,   2733, 31.75,    nan,    745,
03,   5131,   5047,      0,   5131,   5047, 102.56,  -0.31,   4939, 33.43,    nan,    745,
04,   2776,   2732,      0,   2776,   2732,  67.78,  -0.49,   7294, 33.08,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.41,   7269, 33.85,    nan,    826,
06,   7406,   7318,      0,   7406,   7318,  78.59,  -0.16,  13019, 33.65,    nan,    826,
07,   6810,   6698,      0,   6810,   6698, 128.77,   0.08,   3260, 33.57,    nan,    745,
08,   6997,   6894,      0,   6997,   6894, 132.74,  -0.18,   3073, 32.08,    nan,    745,
[2017/08/01 17:15:00] 

 01,   9865,   9752,      0,   9865,   9752,  97.67,  -0.37,  10560, 33.17,    nan,    826,
02,   7324,   7220,      0,   7324,   7220, 139.97,  -0.37,   2746, 31.75,    nan,    745,
03,   5131,   5047,      0,   5131,   5047, 102.56,  -0.31,   4939, 33.43,    nan,    745,
04,   2777,   2733,      0,   2777,   2733,  67.80,  -0.49,   7293, 33.08,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.41,   7269, 33.85,    nan,    826,
06,   7405,   7317,      0,   7405,   7317,  78.58,  -0.16,  13020, 33.65,    nan,    826,
07,   6810,   6698,      0,   6810,   6698, 128.77,   0.08,   3260, 33.57,    nan,    745,
08,   6997,   6894,      0,   6997,   6894, 132.75,  -0.18,   3073, 32.09,    nan,    745,
[2017/08/01 17:16:00] 

 01,   9860,   9747,      0,   9860,   9747,  97.62,  -0.37,  10565, 33.17,    nan,    826,
02,   7324,   7219,      0,   7324,   7219, 139.96,  -0.37,   2746, 31.75,    nan,    745,
03,   5131,   5047,      0,   5131,   5047, 102.56,  -0.31,   4939, 33.43,    nan,    745,
04,   2777,   2733,      0,   2777,   2733,3445.32,  -0.47,   7293, 33.08,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.40,   7269, 33.85,    nan,    826,
06,   7406,   7318,      0,   7406,   7318,  78.58,  -0.17,  13019, 33.65,    nan,     33,
07,   6810,   6697,      0,   6810,   6698, 128.77,   0.07,   3260, 33.57,    nan,    745,
08,   6997,   6894,      0,   6997,   6894, 132.75,  -0.18,   3073, 32.09,    nan,    745,
[2017/08/01 17:17:00] 

 01,   9849,   9736,      0,   9849,   9736,  97.54,  -0.37,  10576, 33.17,    nan,    826,
02,   7324,   7219,      0,   7324,   7219, 139.96,  -0.37,   2746, 31.75,    nan,    745,
03,   5131,   5047,      0,   5131,   5047, 102.56,  -0.31,   4939, 33.43,    nan,    745,
04,   2777,   2733,      0,   2777,   2733,  67.79,  -0.47,   7293, 33.08,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.41,   7269, 33.85,    nan,    826,
06,   7406,   7318,      0,   7406,   7318,  78.58,  -0.16,  13019, 33.65,    nan,    826,
07,   6805,   6693,      0,   6806,   6693, 128.69,   0.07,   3264, 33.58,    nan,    745,
08,   6997,   6894,      0,   6997,   6894, 132.75,  -0.18,   3073, 32.09,    nan,    745,
[2017/08/01 17:18:00] 

 01,   9848,   9735,      0,   9848,   9735,  97.54,  -0.37,  10577, 33.17,    nan,    826,
02,   7324,   7219,      0,   7324,   7219, 139.96,  -0.37,   2746, 31.75,    nan,    745,
03,   5130,   5046,      0,   5130,   5046, 102.56,  -0.31,   4940, 33.43,    nan,    745,
04,   2755,   2712,      0,   2755,   2712,  67.43,  -0.48,   7315, 33.08,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.41,   7269, 33.85,    nan,    826,
06,   7390,   7302,      0,   7390,   7302,  78.46,  -0.16,  13035, 33.65,    nan,    826,
07,   6802,   6689,      0,   6802,   6689, 128.63,   0.07,   3268, 33.58,    nan,    745,
08,   6996,   6893,      0,   6996,   6893, 132.74,  -0.19,   3074, 32.09,    nan,    745,
[2017/08/01 17:19:00] 

 01,   9849,   9736,      0,   9849,   9736,  97.54,  -0.37,  10576, 33.17,    nan,    826,
02,   7324,   7219,      0,   7324,   7219, 139.96,  -0.37,   2746, 31.76,    nan,    745,
03,   5131,   5047,      0,   5131,   5047, 102.56,  -0.31,   4939, 33.43,    nan,    745,
04,   2746,   2702,      0,   2746,   2702,  67.27,  -0.48,   7324, 33.08,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.40,   7269, 33.85,    nan,    826,
06,   7376,   7289,      0,   7376,   7289,  78.35,  -0.16,  13049, 33.65,    nan,    826,
07,   6801,   6688,      0,   6801,   6688, 128.61,   0.08,   3269, 33.58,    nan,    745,
08,   6995,   6892,      0,   6995,   6892, 132.72,  -0.19,   3075, 32.04,    nan,    745,
[2017/08/01 17:20:00] 

 01,   9828,   9715,      0,   9828,   9715,  97.38,  -0.37,  10597, 33.17,    nan,    826,
02,   7324,   7219,      0,   7324,   7219, 139.96,  -0.37,   2746, 31.76,    nan,    745,
03,   5131,   5047,      0,   5131,   5047, 102.56,  -0.31,   4939, 33.43,    nan,    745,
04,   2727,   2683,      0,   2727,   2683,  66.95,  -0.46,   7343, 33.08,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.40,   7269, 33.85,    nan,    826,
06,   7377,   7290,      0,   7377,   7290,  78.36,  -0.16,  13048, 33.66,    nan,    826,
07,   6800,   6687,      0,   6800,   6688, 128.60,   0.07,   3270, 33.58,    nan,    745,
08,   6989,   6886,      0,   6989,   6886, 132.62,  -0.19,   3081, 32.09,    nan,    745,
[2017/08/01 17:21:00] 

 01,   9811,   9699,      0,   9811,   9699,  97.25,  -0.37,  10614, 33.17,    nan,    826,
02,   7324,   7219,      0,   7324,   7219, 139.96,  -0.37,   2746, 31.76,    nan,    745,
03,   5130,   5047,      0,   5130,   5047, 102.56,  -0.31,   4940, 33.43,    nan,    745,
04,   2726,   2683,      0,   2726,   2683,  66.95,  -0.47,   7344, 33.08,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.41,   7269, 33.85,    nan,    826,
06,   7352,   7265,      0,   7352,   7265,  78.17,  -0.16,  13073, 33.66,    nan,    826,
07,   6797,   6685,      0,   6797,   6685, 128.55,   0.07,   3273, 33.58,    nan,    745,
08,   6978,   6875,      0,   6978,   6875, 132.44,  -0.19,   3092, 32.09,    nan,    745,
[2017/08/01 17:22:00] 

 01,   9808,   9695,      0,   9808,   9695,  97.22,  -0.37,  10617, 33.17,    nan,    826,
02,   7324,   7219,      0,   7324,   7219, 139.96,  -0.37,   2746, 31.76,    nan,    745,
03,   5131,   5047,      0,   5131,   5047, 102.56,  -0.31,   4939, 33.43,    nan,    745,
04,   2726,   2683,      0,   2726,   2683,  66.95,  -0.47,   7344, 33.08,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.40,   7269, 33.85,    nan,    826,
06,   7323,   7236,      0,   7323,   7236,  77.93,  -0.16,  13102, 33.66,    nan,    826,
07,   6793,   6680,      0,   6793,   6681, 128.48,   0.08,   3277, 33.59,    nan,    745,
08,   6978,   6875,      0,   6978,   6875, 132.44,  -0.19,   3092, 32.10,    nan,    745,
[2017/08/01 17:23:00] 

 01,   9808,   9695,      0,   9808,   9695,  97.22,  -0.37,  10617, 33.17,    nan,    826,
02,   7323,   7218,      0,   7323,   7218, 139.94,  -0.37,   2747, 31.76,    nan,    745,
03,   5131,   5047,      0,   5131,   5047, 102.56,  -0.31,   4939, 33.43,    nan,    745,
04,   2726,   2683,      0,   2726,   2683,  66.95,  -0.47,   7344, 33.08,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.41,   7269, 33.85,    nan,    826,
06,   7321,   7234,      0,   7321,   7234,  77.92,  -0.15,  13104, 33.66,    nan,    826,
07,   6790,   6678,      0,   6790,   6678, 128.44,   0.07,   3280, 33.59,    nan,    745,
08,   6978,   6875,      0,   6978,   6875, 132.43,  -0.19,   3092, 32.10,    nan,    745,
[2017/08/01 17:24:00] 

 01,   9808,   9695,      0,   9808,   9695,  97.23,  -0.37,  10617, 33.17,    nan,    826,
02,   7290,   7185,      0,   7290,   7185, 139.40,  -0.37,   2780, 31.76,    nan,    745,
03,   5128,   5044,      0,   5128,   5044, 102.51,  -0.31,   4942, 33.43,    nan,    745,
04,   2726,   2683,      0,   2726,   2683,  66.94,  -0.48,   7344, 33.08,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.41,   7269, 33.85,    nan,    826,
06,   7323,   7235,      0,   7323,   7235,  77.93,  -0.16,  13102, 33.66,    nan,    826,
07,   6791,   6678,      0,   6791,   6678, 128.45,   0.08,   3279, 33.59,    nan,    745,
08,   6978,   6875,      0,   6978,   6875, 132.44,  -0.18,   3092, 32.10,    nan,    745,
[2017/08/01 17:25:00] 

 01,   9808,   9695,      0,   9808,   9695,  97.22,  -0.37,  10617, 33.17,    nan,    826,
02,   7286,   7182,      0,   7286,   7182, 139.34,  -0.37,   2784, 31.76,    nan,    745,
03,   5128,   5044,      0,   5128,   5044, 102.51,  -0.31,   4942, 33.43,    nan,    745,
04,   2726,   2682,      0,   2726,   2682,  66.94,  -0.48,   7344, 33.08,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.41,   7269, 33.85,    nan,    826,
06,   7321,   7234,      0,   7321,   7234,  77.92,  -0.16,  13104, 33.66,    nan,    826,
07,   6790,   6678,      0,   6791,   6678, 128.44,   0.07,   3279, 33.59,    nan,    745,
08,   6969,   6866,      0,   6969,   6866, 132.28,  -0.19,   3101, 32.10,    nan,    745,
[2017/08/01 17:26:00] 

 01,   9808,   9696,      0,   9808,   9696,  97.23,  -0.38,  10617, 33.17,    nan,    826,
02,   7286,   7182,      0,   7286,   7182, 139.34,  -0.37,   2784, 31.76,    nan,    745,
03,   5128,   5044,      0,   5128,   5044, 102.52,  -0.31,   4942, 33.43,    nan,    745,
04,   2726,   2683,      0,   2726,   2683,  66.95,  -0.47,   7344, 33.08,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.40,   7269, 33.85,    nan,    826,
06,   7319,   7232,      0,   7319,   7232,  77.91,  -0.16,  13106, 33.66,    nan,    826,
07,   6788,   6676,      0,   6789,   6676, 128.41,   0.07,   3281, 33.60,    nan,    745,
08,   6958,   6855,      0,   6958,   6855, 132.10,  -0.19,   3112, 32.10,    nan,    745,
[2017/08/01 17:27:00] 

 01,   9808,   9695,      0,   9808,   9695,  97.23,  -0.37,  10617, 33.17,    nan,    826,
02,   7286,   7182,      0,   7286,   7182, 139.34,  -0.37,   2784, 31.76,    nan,    745,
03,   5127,   5044,      0,   5127,   5044, 102.51,  -0.31,   4943, 33.43,    nan,    745,
04,   2727,   2683,      0,   2727,   2683,  66.95,  -0.47,   7343, 33.08,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.41,   7269, 33.85,    nan,    826,
06,   7300,   7213,      0,   7300,   7213,  77.76,  -0.15,  13125, 33.66,    nan,    826,
07,   6787,   6674,      0,   6787,   6674, 128.38,   0.07,   3283, 33.60,    nan,    745,
08,   6958,   6855,      0,   6958,   6855, 132.10,  -0.19,   3112, 32.10,    nan,    745,
[2017/08/01 17:28:00] 

 01,   9808,   9695,      0,   9808,   9695,  97.23,  -0.37,  10617, 33.17,    nan,    826,
02,   7286,   7182,      0,   7286,   7182, 139.34,  -0.37,   2784, 31.76,    nan,    745,
03,   5128,   5044,      0,   5128,   5044, 102.51,  -0.31,   4942, 33.43,    nan,    745,
04,   2727,   2683,      0,   2727,   2683,  66.95,  -0.47,   7343, 33.08,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.41,   7269, 33.85,    nan,    826,
06,   7301,   7214,      0,   7301,   7214,  77.76,  -0.16,  13124, 33.66,    nan,    826,
07,   6786,   6674,      0,   6787,   6674, 128.38,   0.08,   3283, 33.60,    nan,    745,
08,   6956,   6853,      0,   6956,   6853, 132.06,  -0.18,   3114, 32.10,    nan,    745,
[2017/08/01 17:29:00] 

 01,     -0,   9695,      0,   9808,   9695,  97.22,  -0.37,  10617, 33.18,    nan,    826,
02,   7282,   7178,      0,   7282,   7178, 139.27,  -0.37,   2788, 31.73,    nan,    745,
03,   5128,   5044,      0,   5128,   5044, 102.51,  -0.31,   4942, 33.43,    nan,    745,
04,   2727,   2683,      0,   2727,   2683,  66.95,  -0.47,   7343, 33.08,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.40,   7269, 33.85,    nan,    826,
06,   7303,   7216,      0,   7303,   7216,  77.78,  -0.16,  13122, 33.66,    nan,    826,
07,   6772,   6660,      0,   6772,   6660, 128.14,   0.08,   3298, 33.60,    nan,    745,
08,   6954,   6852,      0,   6954,   6852, 132.04,  -0.19,   3116, 32.05,    nan,    745,
[2017/08/01 17:30:00] 

 01,   9808,   9695,      0,   9808,   9695,  97.22,  -0.37,  10617, 33.17,    nan,    826,
02,   7265,   7161,      0,   7265,   7161, 139.00,  -0.37,   2805, 31.77,    nan,    745,
03,   5127,   5044,      0,   5127,   5044, 102.51,  -0.31,   4943, 33.43,    nan,    745,
04,   2726,   2682,      0,   2726,   2682,  66.94,  -0.48,   7344, 33.09,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.40,   7269, 33.85,    nan,    826,
06,   7302,   7215,      0,   7302,   7215,  77.77,  -0.15,  13123, 33.66,    nan,    826,
07,   6766,   6653,      0,   6766,   6654, 128.03,   0.08,   3304, 33.60,    nan,    745,
08,   6953,   6851,      0,   6953,   6851, 132.03,  -0.19,   3117, 32.11,    nan,    745,
[2017/08/01 17:31:00] 

 01,   9795,   9683,      0,   9795,   9683,  97.13,  -0.37,  10630, 33.18,    nan,    826,
02,   7265,   7161,      0,   7265,   7161, 139.00,  -0.37,   2805, 31.77,    nan,    745,
03,   5127,   5044,      0,   5127,   5044, 102.51,  -0.31,   4943, 33.43,    nan,    745,
04,   2726,   2682,      0,   2726,   2682,  66.94,  -0.48,   7344, 33.09,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.41,   7269, 33.85,    nan,    826,
06,   7301,   7214,      0,   7301,   7214,  77.77,  -0.15,  13124, 33.66,    nan,    826,
07,   6761,   6649,      0,   6761,   6649, 127.96,   0.08,   3309, 33.60,    nan,    745,
08,   6953,   6851,      0,   6953,   6851, 132.03,  -0.19,   3117, 32.11,    nan,    745,
[2017/08/01 17:32:00] 

 01,   9796,   9683,      0,   9796,   9683,  97.13,  -0.37,  10629, 33.18,    nan,    826,
02,   7254,   7150,      0,   7254,   7150, 138.81,  -0.36,   2816, 31.77,    nan,    745,
03,   5127,   5043,      0,   5127,   5043, 102.51,  -0.31,   4943, 33.43,    nan,    745,
04,   2727,   2683,      0,   2727,   2683,  66.95,  -0.47,   7343, 33.09,    nan,    745,
05,   2801,   2767,      0,   2801,   2767,  65.82,  -0.40,   7269, 33.85,    nan,    826,
06,   7280,   7193,      0,   7280,   7193,  77.60,  -0.16,  13145, 33.66,    nan,    826,
