T.ID,GP.Vol,NP.Vol,Wat.Vol,GT.Vol,NT.Vol,Prd.Lvl,Wat.Lvl,Ullage,Avg.Tmp,Prd.Wgt,Prd.Dens,
06,   4438,   4385,      0,   4438,   4385,  53.76,  -0.19,  15987, 33.87,    nan,    826,
07,   3718,   3647,      0,   3718,   3647,  79.83,   0.07,   6352, 35.52,    nan,    745,
08,   3362,   3308,      0,   3362,   3308,  75.15,  -0.19,   6708, 33.34,    nan,    745,
[2017/07/31 03:18:00] 

 01,   7671,   7580,      0,   7671,   7580,  80.15,  -0.38,  12754, 33.55,    nan,    826,
02,   4102,   4040,      0,   4102,   4040,  88.76,  -0.37,   5968, 32.36,    nan,    745,
03,   5597,   5506,      0,   5597,   5506, 109.93,  -0.32,   4473, 33.37,    nan,    745,
04,   4919,   4843,      0,   4919,   4843, 102.03,  -0.46,   5151, 32.80,    nan,    745,
05,   2998,   2962,      0,   2998,   2962,  69.27,  -0.41,   7072, 33.78,    nan,    826,
06,   4437,   4383,      0,   4437,   4383,  53.75,  -0.18,  15988, 33.88,    nan,    826,
07,   3717,   3647,      0,   3718,   3647,  79.82,   0.07,   6352, 35.52,    nan,    745,
08,   3362,   3308,      0,   3362,   3308,  75.15,  -0.20,   6708, 33.34,    nan,    745,
[2017/07/31 03:19:00] 

 01,   7670,   7579,      0,   7670,   7579,  80.14,  -0.39,  12755, 33.55,    nan,    826,
02,   4102,   4040,      0,   4102,   4040,  88.76,  -0.37,   5968, 32.36,    nan,    745,
03,   5598,   5506,      0,   5598,   5506, 109.93,  -0.31,   4472, 33.37,    nan,    745,
04,   4919,   4842,      0,   4919,   4842, 102.03,  -0.46,   5151, 32.80,    nan,    745,
05,   2998,   2962,      0,   2998,   2962,  69.27,  -0.41,   7072, 33.78,    nan,    826,
06,   4438,   4384,      0,   4438,   4384,  53.76,  -0.18,  15987, 33.87,    nan,    826,
07,   3718,   3647,      0,   3718,   3648,  79.83,   0.08,   6352, 35.52,    nan,    745,
08,   3362,   3308,      0,   3362,   3308,  75.15,  -0.19,   6708, 33.33,    nan,    745,
[2017/07/31 03:20:00] 

 01,   7670,   7579,      0,   7670,   7579,  80.15,  -0.38,  12755, 33.55,    nan,    826,
02,   4101,   4040,      0,   4101,   4040,  88.76,  -0.37,   5969, 32.36,    nan,    745,
03,   5598,   5507,      0,   5598,   5507, 109.94,  -0.31,   4472, 33.37,    nan,    745,
04,   4920,   4843,      0,   4920,   4843, 102.04,  -0.46,   5150, 32.80,    nan,    745,
05,   2998,   2962,      0,   2998,   2962,  69.27,  -0.41,   7072, 33.78,    nan,    826,
06,   4437,   4383,      0,   4437,   4383,  53.75,  -0.18,  15988, 33.87,    nan,    826,
07,   3717,   3647,      0,   3718,   3647,  79.82,   0.07,   6352, 35.52,    nan,    745,
08,   3362,   3308,      0,   3362,   3308,  75.16,  -0.19,   6708, 33.34,    nan,    745,
[2017/07/31 03:21:00] 

 01,   7670,   7580,      0,   7670,   7580,  80.15,  -0.38,  12755, 33.55,    nan,    826,
02,   4102,   4040,      0,   4102,   4040,  88.76,  -0.37,   5968, 32.36,    nan,    745,
03,   5597,   5506,      0,   5597,   5506, 109.92,  -0.32,   4473, 33.37,    nan,    745,
04,   4919,   4843,      0,   4919,   4843, 102.03,  -0.46,   5151, 32.80,    nan,    745,
05,   2998,   2962,      0,   2998,   2962,  69.27,  -0.41,   7072, 33.78,    nan,    826,
06,   4438,   4384,      0,   4438,   4384,  53.76,  -0.18,  15987, 33.87,    nan,    826,
07,   3717,   3647,      0,   3718,   3647,  79.82,   0.07,   6352, 35.52,    nan,    745,
08,   3362,   3308,      0,   3362,   3308,  75.15,  -0.19,   6708, 33.34,    nan,    745,
[2017/07/31 03:22:00] 

 01,   7671,   7580,      0,   7671,   7580,  80.15,  -0.38,  12754, 33.55,    nan,    826,
02,   4101,   4040,      0,   4101,   4040,  88.76,  -0.37,   5969, 32.36,    nan,    745,
03,   5598,   5506,      0,   5598,   5506, 109.93,  -0.32,   4472, 33.37,    nan,    745,
04,   4919,   4842,      0,   4919,   4842, 102.02,  -0.46,   5151, 32.80,    nan,    745,
05,   2998,   2962,      0,   2998,   2962,  69.27,  -0.41,   7072, 33.78,    nan,    826,
06,   4438,   4384,      0,   4438,   4384,  53.75,  -0.19,  15987, 33.87,    nan,    826,
07,   3718,   3647,      0,   3718,   3647,  79.83,   0.07,   6352, 35.51,    nan,    745,
08,   3362,   3308,      0,   3362,   3308,  75.16,  -0.20,   6708, 33.34,    nan,    745,
[2017/07/31 03:23:00] 

 01,   7671,   7580,      0,   7671,   7580,  80.15,  -0.38,  12754, 33.55,    nan,    826,
02,   4102,   4040,      0,   4102,   4040,  88.76,  -0.36,   5968, 32.36,    nan,    745,
03,   5598,   5506,      0,   5598,   5506, 109.93,  -0.32,   4472, 33.37,    nan,    745,
04,   4919,   4843,      0,   4919,   4843, 102.03,  -0.46,   5151, 32.80,    nan,    745,
05,   2998,   2962,      0,   2998,   2962,  69.27,  -0.41,   7072, 33.78,    nan,    826,
06,   4438,   4384,      0,   4438,   4384,  53.76,  -0.19,  15987, 33.87,    nan,    826,
07,   3718,   3647,      0,   3718,   3648,  79.83,   0.07,   6352, 35.51,    nan,    745,
08,   3362,   3308,      0,   3362,   3308,  75.15,  -0.19,   6708, 33.34,    nan,    745,
[2017/07/31 03:24:00] 

 01,   7670,   7580,      0,   7670,   7580,  80.15,  -0.38,  12755, 33.55,    nan,    826,
02,   4102,   4040,      0,   4102,   4040,  88.76,  -0.37,   5968, 32.36,    nan,    745,
03,   5598,   5506,      0,   5598,   5506, 109.93,  -0.32,   4472, 33.37,    nan,    745,
04,   4919,   4842,      0,   4919,   4842, 102.03,  -0.46,   5151, 32.80,    nan,    745,
05,   2998,   2962,      0,   2998,   2962,  69.27,  -0.41,   7072, 33.78,    nan,    826,
06,   4436,   4383,      0,   4436,   4383,  53.74,  -0.19,  15989, 33.87,    nan,    826,
07,   3718,   3647,      0,   3718,   3647,  79.83,   0.07,   6352, 35.51,    nan,    745,
08,   3362,   3308,      0,   3362,   3308,  75.15,  -0.20,   6708, 33.34,    nan,    745,
[2017/07/31 03:25:00] 

 01,   7670,   7580,      0,   7670,   7580,  80.15,  -0.38,  12755, 33.55,    nan,    826,
02,   4102,   4040,      0,   4102,   4040,  88.76,  -0.37,   5968, 32.36,    nan,    745,
03,   5597,   5506,      0,   5597,   5506, 109.93,  -0.32,   4473, 33.37,    nan,    745,
04,   4919,   4843,      0,   4919,   4843, 102.03,  -0.46,   5151, 32.80,    nan,    745,
05,   2998,   2962,      0,   2998,   2962,  69.27,  -0.41,   7072, 33.78,    nan,    826,
06,   4436,   4383,      0,   4436,   4383,  53.74,  -0.18,  15989, 33.87,    nan,    826,
07,   3717,   3647,      0,   3718,   3647,  79.82,   0.07,   6352, 35.51,    nan,    745,
08,   3362,   3308,      0,   3362,   3308,  75.15,  -0.20,   6708, 33.34,    nan,    745,
[2017/07/31 03:26:00] 

 01,   7670,   7580,      0,   7670,   7580,  80.15,  -0.38,  12755, 33.55,    nan,    826,
02,   4102,   4040,      0,   4102,   4040,  88.76,  -0.37,   5968, 32.36,    nan,    745,
03,   5598,   5507,      0,   5598,   5507, 109.93,  -0.32,   4472, 33.37,    nan,    745,
04,   4919,   4842,      0,   4919,   4842, 102.03,  -0.46,   5151, 32.80,    nan,    745,
05,   2998,   2962,      0,   2998,   2962,  69.26,  -0.41,   7072, 33.78,    nan,    826,
06,   4437,   4383,      0,   4437,   4383,  53.75,  -0.18,  15988, 33.87,    nan,    826,
07,   3718,   3647,      0,   3718,   3647,  79.83,   0.07,   6352, 35.51,    nan,    745,
08,   3362,   3308,      0,   3362,   3308,  75.16,  -0.19,   6708, 33.34,    nan,    745,
[2017/07/31 03:27:00] 

 01,   7670,   7579,      0,   7670,   7579,  80.14,  -0.39,  12755, 33.55,    nan,    826,
02,   4102,   4040,      0,   4102,   4040,  88.76,  -0.36,   5968, 32.36,    nan,    745,
03,   5598,   5506,      0,   5598,   5506, 109.93,  -0.32,   4472, 33.37,    nan,    745,
04,   4920,   4843,      0,   4920,   4843, 102.04,  -0.46,   5150, 32.80,    nan,    745,
05,   2998,   2962,      0,   2998,   2962,  69.27,  -0.41,   7072, 33.78,    nan,    826,
06,   4438,   4384,      0,   4438,   4384,  53.76,  -0.19,  15987, 33.87,    nan,    826,
07,   3718,   3647,      0,   3718,   3648,  79.83,   0.07,   6352, 35.51,    nan,    745,
08,   3362,   3308,      0,   3362,   3308,  75.15,  -0.19,   6708, 33.34,    nan,    745,
[2017/07/31 03:28:00] 

 01,   7670,   7580,      0,   7670,   7580,  80.15,  -0.38,  12755, 33.55,    nan,    826,
02,   4102,   4040,      0,   4102,   4040,  88.76,  -0.37,   5968, 32.36,    nan,    745,
03,   5598,   5507,      0,   5598,   5507, 109.93,  -0.31,   4472, 33.37,    nan,    745,
04,   4919,   4843,      0,   4919,   4843, 102.03,  -0.46,   5151, 32.80,    nan,    745,
05,   2998,   2962,      0,   2998,   2962,  69.27,  -0.41,   7072, 33.78,    nan,    826,
06,   4438,   4385,      0,   4438,   4385,  53.76,  -0.19,  15987, 33.87,    nan,    826,
07,   3718,   3647,      0,   3718,   3647,  79.82,   0.07,   6352, 35.51,    nan,    745,
08,   3362,   3308,      0,   3362,   3308,  75.15,  -0.19,   6708, 33.34,    nan,    745,
[2017/07/31 03:29:00] 

 01,   7670,   7580,      0,   7670,   7580,  80.15,  -0.38,  12755, 33.55,    nan,    826,
02,   4102,   4040,      0,   4102,   4040,  88.76,  -0.36,   5968, 32.36,    nan,    745,
03,   5597,   5506,      0,   5597,   5506, 109.93,  -0.32,   4473, 33.37,    nan,    745,
04,   4919,   4843,      0,   4919,   4843, 102.03,  -0.45,   5151, 32.80,    nan,    745,
05,   2998,   2962,      0,   2998,   2962,  69.27,  -0.41,   7072, 33.78,    nan,    826,
06,   4439,   4385,      0,   4439,   4385,  53.76,  -0.19,  15986, 33.87,    nan,    826,
07,   3718,   3647,      0,   3718,   3648,  79.83,   0.07,   6352, 35.51,    nan,    745,
08,   3362,   3308,      0,   3362,   3308,  75.16,  -0.19,   6708, 33.34,    nan,    745,
[2017/07/31 03:30:00] 

 01,   7670,   7580,      0,   7670,   7580,  80.15,  -0.38,  12755, 33.55,    nan,    826,
02,   4102,   4040,      0,   4102,   4040,  88.76,  -0.37,   5968, 32.36,    nan,    745,
03,   5598,   5506,      0,   5598,   5506, 109.93,  -0.32,   4472, 33.37,    nan,    745,
04,   4919,   4842,      0,   4919,   4842, 102.02,  -0.47,   5151, 32.80,    nan,    745,
05,   2998,   2962,      0,   2998,   2962,  69.27,  -0.41,   7072, 33.78,    nan,    826,
06,   4437,   4383,      0,   4437,   4383,  53.75,  -0.18,  15988, 33.87,    nan,    826,
07,   3718,   3647,      0,   3718,   3648,  79.83,   0.07,   6352, 35.51,    nan,    745,
08,   3362,   3308,      0,   3362,   3308,  75.15,  -0.19,   6708, 33.34,    nan,    745,
[2017/07/31 03:31:00] 

 01,   7670,   7579,      0,   7670,   7579,  80.14,  -0.38,  12755, 33.55,    nan,    826,
02,   4102,   4040,      0,   4102,   4040,  88.76,  -0.36,   5968, 32.36,    nan,    745,
03,   5598,   5506,      0,   5598,   5506, 109.93,  -0.31,   4472, 33.37,    nan,    745,
04,   4920,   4843,      0,   4920,   4843, 102.03,  -0.46,   5150, 32.80,    nan,    745,
05,   2998,   2962,      0,   2998,   2962,  69.27,  -0.41,   7072, 33.78,    nan,    826,
06,   4438,   4384,      0,   4438,   4384,  53.75,  -0.19,  15987, 33.87,    nan,    826,
07,   3718,   3647,      0,   3718,   3647,  79.82,   0.07,   6352, 35.51,    nan,    745,
08,   3362,   3307,      0,   3362,   3307,  75.15,  -0.20,   6708, 33.34,    nan,    745,
[2017/07/31 03:32:00] 

 01,   7670,   7580,      0,   7670,   7580,  80.15,  -0.38,  12755, 33.55,    nan,    826,
02,   4102,   4040,      0,   4102,   4040,  88.76,  -0.36,   5968, 32.36,    nan,    745,
03,   5598,   5506,      0,   5598,   5506, 109.93,  -0.31,   4472, 33.37,    nan,    745,
04,   4919,   4842,      0,   4919,   4842, 102.02,  -0.47,   5151, 32.80,    nan,    745,
05,   2998,   2962,      0,   2998,   2962,  69.27,  -0.41,   7072, 33.78,    nan,    826,
06,   4437,   4384,      0,   4437,   4384,  53.75,  -0.18,  15988, 33.87,    nan,    826,
07,   3717,   3647,      0,   3717,   3647,  79.82,   0.07,   6353, 35.50,    nan,    745,
08,   3362,   3308,      0,   3362,   3308,  75.16,  -0.19,   6708, 33.34,    nan,    745,
[2017/07/31 03:33:00] 

 01,   7670,   7580,      0,   7670,   7580,  80.15,  -0.38,  12755, 33.55,    nan,    826,
02,   4102,   4040,      0,   4102,   4040,  88.76,  -0.37,   5968, 32.36,    nan,    745,
03,   5598,   5506,      0,   5598,   5506, 109.93,  -0.32,   4472, 33.37,    nan,    745,
04,   4919,   4843,      0,   4919,   4843, 102.03,  -0.46,   5151, 32.80,    nan,    745,
05,   2998,   2962,      0,   2998,   2962,  69.27,  -0.41,   7072, 33.78,    nan,    826,
06,   4437,   4384,      0,   4437,   4384,  53.75,  -0.18,  15988, 33.87,    nan,    826,
07,   3717,   3647,      0,   3717,   3647,  79.82,   0.07,   6353, 35.50,    nan,    745,
08,   3362,   3308,      0,   3362,   3308,  75.15,  -0.20,   6708, 33.34,    nan,    745,
[2017/07/31 03:34:00] 

 01,   7670,   7580,      0,   7670,   7580,  80.15,  -0.38,  12755, 33.55,    nan,    826,
02,   4101,   4040,      0,   4101,   4040,  88.76,  -0.37,   5969, 32.36,    nan,    745,
03,   5597,   5506,      0,   5597,   5506, 109.92,  -0.32,   4473, 33.37,    nan,    745,
04,   4920,   4843,      0,   4920,   4843, 102.04,  -0.45,   5150, 32.80,    nan,    745,
05,   2998,   2962,      0,   2998,   2962,  69.27,  -0.41,   7072, 33.78,    nan,    826,
06,   4438,   4385,      0,   4438,   4385,  53.76,  -0.19,  15987, 33.87,    nan,    826,
07,   3718,   3648,      0,   3718,   3648,  79.83,   0.07,   6352, 35.50,    nan,    745,
08,   3362,   3308,      0,   3362,   3308,  75.15,  -0.19,   6708, 33.34,    nan,    745,
[2017/07/31 03:35:00] 

 01,   7670,   7580,      0,   7670,   7580,  80.15,  -0.38,  12755, 33.55,    nan,    826,
02,   4102,   4040,      0,   4102,   4040,  88.76,  -0.37,   5968, 32.36,    nan,    745,
03,   5597,   5506,      0,   5597,   5506, 109.93,  -0.32,   4473, 33.37,    nan,    745,
04,   4920,   4843,      0,   4920,   4843, 102.04,  -0.45,   5150, 32.80,    nan,    745,
05,   2998,   2962,      0,   2998,   2962,  69.27,  -0.41,   7072, 33.78,    nan,    826,
06,   4438,   4384,      0,   4438,   4384,  53.76,  -0.18,  15987, 33.87,    nan,    826,
07,   3717,   3647,      0,   3718,   3647,  79.82,   0.07,   6352, 35.50,    nan,    745,
08,   3362,   3308,      0,   3362,   3308,  75.15,  -0.20,   6708, 33.34,    nan,    745,
[2017/07/31 03:36:00] 

 01,   7670,   7580,      0,   7670,   7580,  80.15,  -0.38,  12755, 33.55,    nan,    826,
02,   4102,   4040,      0,   4102,   4040,  88.76,  -0.36,   5968, 32.36,    nan,    745,
03,   5597,   5506,      0,   5597,   5506, 109.92,  -0.32,   4473, 33.37,    nan,    745,
04,   4920,   4843,      0,   4920,   4843, 102.04,  -0.45,   5150, 32.80,    nan,    745,
05,   2998,   2962,      0,   2998,   2962,  69.27,  -0.41,   7072, 33.78,    nan,    826,
06,   4438,   4384,      0,   4438,   4384,  53.75,  -0.18,  15987, 33.87,    nan,    826,
07,   3717,   3647,      0,   3718,   3647,  79.82,   0.07,   6352, 35.50,    nan,    745,
08,   3362,   3308,      0,   3362,   3308,  75.15,  -0.19,   6708, 33.34,    nan,    745,
[2017/07/31 03:37:00] 

 01,   7670,   7580,      0,   7670,   7580,  80.15, 118.87,  12755, 33.55,    nan,    826,
02,   4102,   4040,      0,   4102,   4040,  88.76,  -0.37,   5968, 32.36,    nan,    745,
03,   5598,   5506,      0,   5598,   5506, 109.93,  -0.32,   4472, 33.37,    nan,    745,
04,   4920,   4843,      0,   4920,   4843, 102.04,  -0.45,   5150, 32.80,    nan,    745,
05,   2998,   2962,      0,   2998,   2962,  69.27,  -0.41,   7072, 33.78,    nan,    826,
06,   4438,   4384,      0,   4438,   4384,  53.76,  -0.18,  15987, 33.87,    nan,    826,
07,   3717,   3647,      0,   3717,   3647,  79.82,   0.07,   6353, 35.50,    nan,    745,
08,   3362,   3308,      0,   3362,   3308,  75.15,  -0.20,   6708, 33.34,    nan,    745,
[2017/07/31 03:38:00] 

 01,   7670,   7579,      0,   7670,   7579,  80.15,  -0.38,  12755, 33.55,    nan,    826,
02,   4102,   4040,      0,   4102,   4040,  88.76,  -0.36,   5968, 32.36,    nan,    745,
03,   5598,   5506,      0,   5598,   5506, 109.93,  -0.32,   4472, 33.37,    nan,    745,
04,   4919,   4844,      0,   4919,   4844, 102.03,  -0.46,   5151, 32.60,    nan,    745,
05,   2998,   2962,      0,   2998,   2962,  69.27,  -0.41,   7072, 33.77,    nan,    826,
06,   4438,   4384,      0,   4438,   4384,  53.76,  -0.19,  15987, 33.87,    nan,    826,
07,   3718,   3647,      0,   3718,   3648,  79.83,   0.07,   6352, 35.50,    nan,    745,
08,   3362,   3308,      0,   3362,   3308,  75.15,  -0.20,   6708, 33.34,    nan,    745,
[2017/07/31 03:39:00] 

 01,   7670,   7579,      0,   7670,   7579,  80.14,  -0.38,  12755, 33.55,    nan,    826,
02,   4101,   4040,      0,   4101,   4040,  88.76,  -0.37,   5969, 32.36,    nan,    745,
03,   5598,   5506,      0,   5598,   5506, 109.93,  -0.32,   4472, 33.37,    nan,    745,
04,   4919,   4843,      0,   4919,   4843, 102.03,  -0.47,   5151, 32.80,    nan,    745,
05,   2998,   2962,      0,   2998,   2962,  69.27,  -0.41,   7072, 33.78,    nan,    826,
06,   4438,   4384,      0,   4438,   4384,  53.75,  -0.19,  15987, 33.87,    nan,    826,
07,   3718,   3647,      0,   3718,   3647,  79.82,   0.07,   6352, 35.50,    nan,    745,
08,   3362,   3308,      0,   3362,   3308,  75.15,  -0.20,   6708, 33.34,    nan,    745,
[2017/07/31 03:40:00] 

 01,   7670,   7579,      0,   7670,   7579,  80.15,  -0.38,  12755, 33.55,    nan,    826,
02,   4102,   4040,      0,   4102,   4040,  88.76,  -0.37,   5968, 32.36,    nan,    745,
03,   5598,   5506,      0,   5598,   5506, 109.93,  -0.32,   4472, 33.37,    nan,    745,
04,   4919,   4843,      0,   4919,   4843, 102.03,  -0.46,   5151, 32.80,    nan,    745,
05,   2998,   2962,      0,   2998,   2962,  69.27,  -0.41,   7072, 33.78,    nan,    826,
06,   4438,   4384,      0,   4438,   4384,  53.76,  -0.18,  15987, 33.87,    nan,    826,
07,   3717,   3647,      0,   3718,   3647,  79.82,   0.07,   6352, 35.50,    nan,    745,
08,   3362,   3308,      0,   3362,   3308,  75.15,  -0.20,   6708, 33.34,    nan,    745,
[2017/07/31 03:41:00] 

 01,   7670,   7580,      0,   7670,   7580,  80.15,  -0.38,  12755, 33.55,    nan,    826,
02,   4102,   4040,      0,   4102,   4040,  88.76,  -0.37,   5968, 32.36,    nan,    745,
03,   5597,   5506,      0,   5597,   5506, 109.93,  -0.32,   4473, 33.37,    nan,    745,
04,   4919,   4842,      0,   4919,   4842, 102.02,  -0.46,   5151, 32.80,    nan,    745,
05,   2998,   2962,      0,   2998,   2962,  69.27,  -0.41,   7072, 33.78,    nan,    826,
06,   4438,   4385,      0,   4438,   4385,  53.76,  -0.19,  15987, 33.87,    nan,    826,
07,   3717,   3647,      0,   3718,   3647,  79.82,   0.07,   6352, 35.50,    nan,    745,
08,   3362,   3308,      0,   3362,   3308,  75.15,  -0.19,   6708, 33.34,    nan,    745,
[2017/07/31 03:42:00] 

 01,   7670,   7580,      0,   7670,   7580,  80.15,  -0.38,  12755, 33.55,    nan,    826,
02,   4102,   4040,      0,   4102,   4040,  88.76,  -0.37,   5968, 32.36,    nan,    745,
03,   5598,   5506,      0,   5598,   5506, 109.93,  -0.31,   4472, 33.37,    nan,    745,
04,   4919,   4842,      0,   4919,   4842, 102.03,  -0.46,   5151, 32.80,    nan,    745,
05,   2998,   2962,      0,   2998,   2962,  69.27,  -0.41,   7072, 33.78,    nan,    826,
06,   4437,   4384,      0,   4437,   4384,  53.75,  -0.19,  15988, 33.87,    nan,    826,
07,   3717,   3647,      0,   3718,   3647,  79.82,   0.07,   6352, 35.50,    nan,    745,
08,   3362,   3308,      0,   3362,   3308,  75.15,  -0.20,   6708, 33.34,    nan,    745,
[2017/07/31 03:43:00] 

 01,   7670,   7579,      0,   7670,   7579,  80.14,  -0.39,  12755, 33.55,    nan,    826,
02,   4102,   4040,      0,   4102,   4040,  88.76,  -0.37,   5968, 32.36,    nan,    745,
03,   5597,   5506,      0,   5597,   5506, 109.93,  -0.32,   4473, 33.37,    nan,    745,
04,   4919,   4843,      0,   4919,   4843, 102.03,  -0.46,   5151, 32.80,    nan,    745,
05,   2998,   2962,      0,   2998,   2962,  69.27,  -0.41,   7072, 33.78,    nan,    826,
06,   4438,   4385,      0,   4438,   4385,  53.76,  -0.19,  15987, 33.87,    nan,    826,
07,   3717,   3647,      0,   3718,   3647,  79.82,   0.07,   6352, 35.50,    nan,    745,
08,   3362,   3308,      0,   3362,   3308,  75.16,  -0.19,   6708, 33.34,    nan,    745,
[2017/07/31 03:44:00] 

 01,   7670,   7579,      0,   7670,   7579,  80.14,  -0.38,  12755, 33.55,    nan,    826,
02,   4102,   4040,      0,   4102,   4040,  88.76,  -0.36,   5968, 32.36,    nan,    745,
03,   5598,   5506,      0,   5598,   5506, 109.93,  -0.32,   4472, 33.37,    nan,    745,
04,   4919,   4843,      0,   4919,   4843, 102.03,  -0.46,   5151, 32.80,    nan,    745,
05,   2998,   2962,      0,   2998,   2962,  69.26,  -0.41,   7072, 33.78,    nan,    826,
06,   4439,   4385,      0,   4439,   4385,  53.76,  -0.19,  15986, 33.87,    nan,    826,
07,   3717,   3647,      0,   3718,   3647,  79.82,   0.07,   6352, 35.49,    nan,    745,
08,   3362,   3308,      0,   3362,   3308,  75.15,  -0.20,   6708, 33.34,    nan,    745,
[2017/07/31 03:45:00] 

 01,   7670,   7579,      0,   7670,   7579,  80.14,  -0.39,  12755, 33.55,    nan,    826,
02,   4102,   4040,      0,   4102,   4040,  88.76,  -0.37,   5968, 32.36,    nan,    745,
03,   5598,   5506,      0,   5598,   5506, 109.93,  -0.32,   4472, 33.37,    nan,    745,
04,   4919,   4843,      0,   4919,   4843, 102.03,  -0.45,   5151, 32.80,    nan,    745,
05,   2998,   2962,      0,   2998,   2962,  69.26,  -0.41,   7072, 33.78,    nan,    826,
06,   4439,   4385,      0,   4439,   4385,  53.76,  -0.19,  15986, 33.87,    nan,    826,
07,   3718,   3648,      0,   3718,   3648,  79.83,   0.07,   6352, 35.49,    nan,    745,
08,   3362,   3308,      0,   3362,   3308,  75.16,  -0.20,   6708, 33.34,    nan,    745,
[2017/07/31 03:46:00] 

 01,   7670,   7580,      0,   7670,   7580,  80.15,  -0.38,  12755, 33.55,    nan,    826,
02,   4101,   4040,      0,   4101,   4040,  88.76,  -0.37,   5969, 32.36,    nan,    745,
03,   5597,   5506,      0,   5597,   5506, 109.93,  -0.32,   4473, 33.37,    nan,    745,
04,   4919,   4842,      0,   4919,   4842, 102.03,  -0.46,   5151, 32.80,    nan,    745,
05,   2998,   2962,      0,   2998,   2962,  69.27,  -0.41,   7072, 33.78,    nan,    826,
06,   4438,   4384,      0,   4438,   4384,  53.76,  -0.18,  15987, 33.87,    nan,    826,
07,   3717,   3647,      0,   3718,   3647,  79.82,   0.07,   6352, 35.49,    nan,    745,
08,   3362,   3308,      0,   3362,   3308,  75.15,  -0.19,   6708, 33.34,    nan,    745,
[2017/07/31 03:47:00] 

 01,   7670,   7579,      0,   7670,   7579,  80.15,  -0.38,  12755, 33.55,    nan,    826,
02,   4102,   4040,      0,   4102,   4040,  88.76,  -0.36,   5968, 32.37,    nan,    745,
03,   5598,   5506,      0,   5598,   5506, 109.93,  -0.32,   4472, 33.37,    nan,    745,
04,   4920,   4843,      0,   4920,   4843, 102.04,  -0.45,   5150, 32.80,    nan,    745,
05,   2998,   2962,      0,   2998,   2962,  69.27,  -0.41,   7072, 33.78,    nan,    826,
06,   4439,   4385,      0,   4439,   4385,  53.76,  -0.19,  15986, 33.87,    nan,    826,
07,   3717,   3647,      0,   3717,   3647,  79.82,   0.07,   6353, 35.49,    nan,    745,
08,   3362,   3308,      0,   3362,   3308,  75.15,  -0.20,   6708, 33.34,    nan,    745,
[2017/07/31 03:48:00] 

 01,   7670,   7580,      0,   7670,   7580,  80.15,  -0.38,  12755, 33.55,    nan,    826,
02,   4102,   4040,      0,   4102,   4040,  88.76,  -0.37,   5968, 32.37,    nan,    745,
03,   5598,   5506,      0,   5598,   5506, 109.93,  -0.31,   4472, 33.37,    nan,    745,
04,   4919,   4843,      0,   4919,   4843, 102.03,  -0.45,   5151, 32.80,    nan,    745,
05,   2998,   2962,      0,   2998,   2962,  69.27,  -0.41,   7072, 33.78,    nan,    826,
06,   4438,   4384,      0,   4438,   4384,  53.75,  -0.19,  15987, 33.87,    nan,    826,
07,   3717,   3647,      0,   3717,   3647,  79.82,   0.07,   6353, 35.49,    nan,    745,
08,   3362,   3308,      0,   3362,   3308,  75.15,  -0.19,   6708, 33.34,    nan,    745,
[2017/07/31 03:49:00] 

 01,   7670,   7580,      0,   7670,   7580,  80.15,  -0.38,  12755, 33.55,    nan,    826,
02,   4102,   4040,      0,   4102,   4040,  88.76,  -0.37,   5968, 32.37,    nan,    745,
03,   5597,   5506,      0,   5597,   5506, 109.92,  -0.32,   4473, 33.38,    nan,    745,
04,   4918,   4842,      0,   4918,   4842, 102.02,  -0.47,   5152, 32.80,    nan,    745,
05,   2998,   2962,      0,   2998,   2962,  69.27,  -0.41,   7072, 33.78,    nan,    826,
06,   4438,   4384,      0,   4438,   4384,  53.75,  -0.18,  15987, 33.87,    nan,    826,
07,   3717,   3647,      0,   3718,   3647,  79.82,   0.07,   6352, 35.49,    nan,    745,
08,   3362,   3307,      0,   3362,   3307,  75.15,  -0.20,   6708, 33.34,    nan,    745,
[2017/07/31 03:50:00] 

 01,   7670,   7579,      0,   7670,   7579,  80.15,  -0.38,  12755, 33.55,    nan,    826,
02,   4102,   4040,      0,   4102,   4040,  88.76,  -0.36,   5968, 32.37,    nan,    745,
03,   5597,   5506,      0,   5597,   5506, 109.92,  -0.32,   4473, 33.38,    nan,    745,
04,   4920,   4843,      0,   4920,   4843, 102.04,  -0.46,   5150, 32.80,    nan,    745,
05,   2998,   2962,      0,   2998,   2962,  69.27,  -0.41,   7072, 33.78,    nan,    826,
06,   4437,   4384,      0,   4437,   4384,  53.75,  -0.18,  15988, 33.87,    nan,    826,
07,   3718,   3647,      0,   3718,   3648,  79.83,   0.07,   6352, 35.49,    nan,    745,
08,   3362,   3308,      0,   3362,   3308,  75.16,  -0.19,   6708, 33.34,    nan,    745,
[2017/07/31 03:51:00] 

 01,   7670,   7580,      0,   7670,   7580,  80.15,  -0.38,  12755, 33.55,    nan,    826,
02,   4102,   4040,      0,   4102,   4040,  88.76,  -0.37,   5968, 32.37,    nan,    745,
03,   5597,   5506,      0,   5597,   5506, 109.92,  -0.31,   4473, 33.37,    nan,    745,
04,   4919,   4843,      0,   4919,   4843, 102.03,  -0.46,   5151, 32.80,    nan,    745,
05,   2998,   2962,      0,   2998,   2962,  69.27,  -0.41,   7072, 33.78,    nan,    826,
